Flow ID, Source IP, Source Port, Destination IP, Protocol, Timestamp, Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets,Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count,Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Label
192.168.10.1-205.174.165.73-12198-443-17,192.168.10.1,12198,205.174.165.73,17,3/7/2017 17:36:14,443,110281511,44,15,1578.5256671049685,94820.51707843013,164.84328200054526,1.8937367506612568,235.26936258439142,75.71562905967272,1035.7503913777882,41.03774093227051,581.2292263553182,460.26047494860535,872817.7089123203,36791.86356343407,0,0,1,0,1,0,4990614.342027411,1435112.9500302034,3768247.761856958,95668.54921965481,2298317.660097933,1599381.193719663,5462732.192448302,67586.8576556368,4338272.017274966,2042237.6687074248,8036525.301137067,26436.21832883103,2.420900508473223,957.3373961934383,209.25479694131752,223.87437089272046,BENIGN
192.168.10.12-205.174.165.73-21801-80-17,192.168.10.12,21801,205.174.165.73,17,3/7/2017 12:49:18,80,3990457,2687,17,14389.46877489764,57347.68038736451,814.7863154824173,89.57604615402262,295.89934173064745,172.56733758229336,1159.5964931467454,14.647612192073945,31.549865124544134,477.65685883962095,46816572.831211425,233108.35319609757,0,0,0,0,1,0,4665119.668916538,2088513.901940468,1372729.5480092294,61567.70344144923,2934152.492854076,727374.1152308604,6698339.6489310395,53104.14897327992,3189722.8670431883,157473.32051838835,4133013.6604825864,71735.80562502437,0.5027245238867395,770.7660580982791,3.8860848053475228,412.7644243347125,DoS slowloris
192.168.10.1-172.16.0.1-43773-22-6,192.168.10.1,43773,172.16.0.1,6,3/7/2017 12:20:18,22,99144826,47,2,45661.486283492624,17506.47754809631,1323.3674597472498,17.578870753886257,689.7261088882005,498.58590154425497,595.4918614174495,49.53838973217578,702.4565585833221,481.0656900416712,926039.6978964431,43837.15839589617,0,1,1,1,0,0,4642274.230085085,1005126.341087259,4543490.781567951,64131.24095149374,2621592.6741776024,2667779.8913097493,1341999.460090677,50421.26735152362,1364185.4074899624,2426441.6347290594,3306840.9683178556,73111.92338087742,3.241426693546208,718.598173455887,10.563146713848559,252.83413449731276,BENIGN
192.168.10.25-205.174.165.73-34793-80-17,192.168.10.25,34793,205.174.165.73,17,3/7/2017 11:11:39,80,53798927,43,6,9239.060052366998,14061.187563429845,485.4025051276242,24.8047083667145,195.5889577990829,117.76062640076695,1130.6349776721854,95.40348226549126,226.45937976871102,361.4412642004987,11435.73419416799,32684.168353509936,0,0,0,0,1,0,798584.1261378158,2058220.8596733315,9231060.13947117,88780.14140096086,3849205.2372909314,2070871.1322564424,6387113.251993833,94063.56237459004,1837719.515510851,662547.7199061646,9573605.368552266,47818.18997352239,2.2748933638533515,988.8379618953089,280.21863149020226,526.4555451417407,BENIGN
192.168.10.12-172.16.0.5-45610-61196-6,192.168.10.12,45610,172.16.0.5,6,3/7/2017 16:51:42,61196,301036,4,0,3905.136107372009,56416.87222734748,92.6370713350257,54.76492487109314,379.11529206944687,286.35083711393236,224.77857207362146,32.81176377422065,390.2561558885903,58.12001109233211,205401.48553936154,29157.383922050878,0,1,1,0,0,0,2566239.2160082078,1370395.4271356282,577367.8093252477,46237.83057389237,4034576.7627719627,2169840.2394750067,3959487.099532575,81645.32259331305,3729022.414159078,1734933.7951771063,452898.02727828786,34452.88665621346,0.31879956056041603,994.1236604769201,700.9370991637098,51.764359620235346,PortScan
192.168.10.25-205.174.165.68-59438-53-17,192.168.10.25,59438,205.174.165.68,17,3/7/2017 10:49:41,53,116718458,25,24,4012.499631468336,96414.4376380686,1311.8305825363875,13.298980633567336,645.2149358453408,59.31658364263781,1489.2701641163806,39.305863178404074,95.51031549195643,489.362188513168,834821.6116687155,37808.97074294661,0,1,1,0,1,0,4116802.186878922,742536.1155113267,3461597.3498762674,27564.97277951273,4687051.805675334,2175071.837726755,1128446.3876647733,80947.81835391944,2096202.9924587605,2298160.40254171,8837566.218453744,1564.5796363549568,1.0304081092510708,100.89671309250703,25.182206815710593,448.3386725486645,BENIGN
192.168.10.1-205.174.165.73-29791-22-6,192.168.10.1,29791,205.174.165.73,6,3/7/2017 8:15:47,22,29161379,49,3,7006.77875574523,99348.34412430483,351.24227571248537,91.63970331215671,432.08275168521527,288.737407318941,1158.8073187231855,81.83824890901529,177.67802608254047,438.1291610869036,985695.5607251257,26062.552713246172,1,1,0,0,0,0,3129965.68824165,1281601.7468836305,4956207.8749302095,97229.02353436859,4707932.0491595585,2014027.574237167,7858045.95980518,31873.445731631222,2081623.1671072233,447652.8234754911,3764601.8850713205,75441.60972381254,2.3675941020610995,849.3409322600405,225.55231409636085,530.6825981159792,BENIGN
192.168.10.25-172.16.0.5-26479-80-6,192.168.10.25,26479,172.16.0.5,6,3/7/2017 8:35:26,80,3909125,4385,5,46111.30522556112,84713.33859196119,138.6959947902955,72.45847123072019,142.86121382305373,134.2307939274906,1010.5078809518677,60.29220449890759,655.2153438671547,94.08164696637766,44257785.665739976,211840.07809137882,0,1,0,0,1,0,4785098.802633366,46001.11868547851,9371597.632022478,96207.7556114459,586580.9972166724,2998716.021053435,4789208.763423658,24259.318184574153,3022007.6703939056,613539.4289336811,9151264.595935564,55207.929254781455,3.877569410318851,380.66174437292256,400.23759556219727,269.4446666636818,DDoS
192.168.10.15-172.16.0.5-25318-80-17,192.168.10.15,25318,172.16.0.5,17,3/7/2017 15:48:53,80,1834753,3891,14,37062.61893582445,1621.9901001260473,829.9673453132613,58.403189911799814,540.0089533119168,147.5961437538691,294.2876740902507,23.001862600326362,427.34213452802624,122.86500818767205,8400452.67677256,80585.57374944018,0,0,0,1,1,0,2304144.9922410264,2198316.7110750563,3521761.6833199337,13995.85285806173,2732731.6436289367,552143.3185838026,8893645.29715008,99032.35408798564,4786184.469563218,1571833.2462122382,8390684.935949547,7433.041144302566,4.089979554273767,48.51439419641223,4.787868330584172,103.11864787272013,DDoS
192.168.10.50-205.174.165.73-2054-22-6,192.168.10.50,2054,205.174.165.73,6,3/7/2017 17:40:42,22,74040345,27,0,836.3073801314957,72219.27216257209,803.6071543858872,28.66885365332856,376.6620241840773,348.9295381085312,645.8598130140568,93.97119127942128,134.45013076262407,459.0244222295056,524385.4012258163,12048.441615675409,0,1,0,0,0,0,1865257.917318411,1218082.2296216579,5650021.824479691,99023.30316397273,1129286.263137111,2052124.8764111565,8478671.020315357,65373.57195591531,4291095.795105936,2278757.5505305342,935005.0542710942,37926.40222398159,2.7635071976484764,56.1149391289657,7.087629490597963,128.53768141578573,BENIGN
192.168.10.15-172.16.0.1-59665-443-6,192.168.10.15,59665,172.16.0.1,6,3/7/2017 14:41:50,443,28375916,45,36,23775.014382263664,4656.197074174329,111.52208988847661,92.55848100809231,674.4837381487565,281.7549320239918,49.35267023020784,92.87663612546592,235.86351991998822,480.7345949380029,587036.1040844884,37612.723492343255,1,0,0,0,0,0,2833479.599455392,2548327.2758682803,6770349.658766817,54056.24310056108,1919231.0704145303,2219235.5127621572,7904980.852341499,68931.0541183975,392138.4550926404,2236369.683764651,3458594.981856378,9768.578735804746,1.1607200219733511,76.01824656570511,453.87655740048166,460.3989252160772,BENIGN
192.168.10.14-205.174.165.73-33176-8080-6,192.168.10.14,33176,205.174.165.73,6,3/7/2017 13:01:40,8080,74227466,25,27,9286.89229477005,58587.51212110512,570.1090703050878,77.21674041346898,221.53461052880718,123.22489065344827,110.2600255836323,26.79720308946144,284.9999948125918,391.94514093511134,154276.89060311977,19481.098769857817,0,0,0,0,1,0,2223679.3249814766,2284039.4736029156,1022314.1411324588,8729.72323551161,2154897.5798801957,1670955.0966636837,5124408.484104587,10329.292734162433,448094.20980193745,1662659.416192716,5969245.552870913,78443.87242528074,4.3185908863409574,12.340614883954437,310.3575523260956,584.3768292183029,BENIGN
192.168.10.8-205.174.165.73-12132-8080-6,192.168.10.8,12132,205.174.165.73,6,3/7/2017 16:57:15,8080,40417154,18,31,7296.741032327392,16720.740075913265,413.9428074036054,29.975225392156325,586.9999681241142,180.562456144764,1416.3334434470914,72.08994524555928,371.85182754214696,308.33439601789496,457861.6329056946,6774.4762840338035,0,1,0,1,1,0,4020382.3097869125,988625.1488377806,3347362.23746957,81547.54700030031,4297542.335504176,2922676.1295138206,1361244.715782648,32066.515537508767,4736394.610080581,602554.4661062151,3141832.8119544135,96457.4623094794,4.843626108733478,291.4481515800532,521.2183257540826,368.25548466907674,BENIGN
192.168.10.14-205.174.165.73-24945-22-6,192.168.10.14,24945,205.174.165.73,6,3/7/2017 11:20:24,22,26816708,38,34,8996.360630434985,76761.7907748365,40.374163013003006,72.72133638085589,707.2311865633375,104.82419818064176,1196.5282815471053,83.12818087103611,51.869003953219696,423.8939650194974,795045.6247414766,33648.882619777025,0,1,0,0,0,0,3576181.956497131,2367230.289660189,739651.3558228846,99070.0614436968,2396173.4988631313,1202415.2919881209,5066126.43029509,92039.21844782957,3458544.329490538,1630935.610162433,7907209.170492591,35952.949301625995,4.477507576804495,536.9059860245878,478.63527525813083,63.73645053824081,BENIGN
192.168.10.1-205.174.165.73-64384-53-17,192.168.10.1,64384,205.174.165.73,17,3/7/2017 13:10:41,53,14219637,1,6,12936.918520182771,51067.62405250447,778.1966502740243,58.05182955240041,431.4265487028196,222.8892757524534,586.7012530162542,77.2342232462432,441.44246740511045,250.23289080986726,344967.3875995183,1228.1326512884661,0,1,0,0,0,0,4156588.7235356923,2190452.1690683477,3483286.5232147523,34306.66808436261,3921349.987643485,1563344.489401415,3483002.9663564656,9762.303112570891,3609969.7163985395,1357341.5797705085,671743.4004145917,4468.305267532113,3.553894948776262,22.58511520311235,257.3084606675613,82.02201133858037,BENIGN
192.168.10.8-205.174.165.68-37714-80-17,192.168.10.8,37714,205.174.165.68,17,3/7/2017 11:33:11,80,2001293,1488,40,9222.588757569683,64047.88766600781,648.2016786439237,2.919227434239058,460.5802030289398,98.66221789112318,888.3047375405524,38.88357803557071,528.5517119698009,102.89223968366096,16346101.4984192,352449.5367726422,0,1,1,0,1,0,1629924.5579940923,1372651.2666185563,2623533.954523609,86263.65474573073,2638575.0981389135,1917325.7569984517,5969708.292829935,61130.84211390019,2935023.57282609,1043773.9123102631,8455178.026695592,61736.2679336425,4.068691271304669,705.98836094598,223.08362602451393,460.8633867846896,DDoS
192.168.10.25-205.174.165.73-40111-22-6,192.168.10.25,40111,205.174.165.73,6,3/7/2017 13:44:09,22,51500679,28,11,24333.510784619168,53737.926999802075,1378.7414950720229,93.06949377052453,129.92610161143858,83.43276191369453,433.2521610740185,18.709857996240263,631.488910602411,309.70498939458747,865522.2308564123,47592.097524398356,1,0,0,0,1,0,2045671.741839374,1475177.6400721914,7101423.7284579715,44385.17428092622,836267.437140294,1696193.3977349256,7958808.896024273,22052.950629658928,163475.43429035382,674530.2499296205,2886703.10141213,78074.01974299652,2.8282523059292974,772.5476381623712,371.4850072733658,383.10448516091884,BENIGN
192.168.10.15-172.16.0.1-50831-22-17,192.168.10.15,50831,172.16.0.1,17,3/7/2017 12:49:34,22,29332201,28,6,36799.4348816837,65367.170238007224,371.29743729951525,87.48098462768843,24.172796586895362,131.40761237061383,1293.2994382462864,8.698300599358898,648.9678527822216,58.693013249455525,811888.9125954065,10493.908379488703,0,1,0,1,0,0,3924246.5498529244,2440589.596486301,8054404.933702784,57007.43448049983,2661403.9868520577,1790573.0576537969,1683773.646030844,97900.01564029884,1463173.4896202846,1718206.7394407778,9523973.45438725,51441.49883500359,4.500776442859296,815.1809058727708,101.69167982100686,562.570602366837,BENIGN
192.168.10.8-172.16.0.5-17386-25-6,192.168.10.8,17386,172.16.0.5,6,3/7/2017 8:17:55,25,43231088,16,25,24472.93629578189,57742.55293041615,403.07572813122886,41.42250893650377,338.99379191277325,316.8138816751488,1320.1876219609853,9.30947840426174,386.71010406577426,139.11284392589184,936336.1140885752,18453.5587037711,1,1,1,0,0,0,3654659.6874352647,1375347.770039153,6641438.208318425,35822.27293409872,316653.43030087336,1603273.3931626945,2178299.3501520585,42964.31006852361,1059257.332038691,805610.5149432677,8283436.17048808,33775.51551707873,2.8896682013047577,566.1421109171403,364.0034280063788,257.8047154144644,BENIGN
192.168.10.50-172.16.0.1-9166-53-6,192.168.10.50,9166,172.16.0.1,6,3/7/2017 8:02:06,53,61272827,1,27,10115.910319869987,68859.18819115103,197.86963107602028,64.99971993406527,119.23309717936453,466.3627813629621,411.02918714292326,65.45879644187941,187.79195891183164,185.92188382338287,903800.2688356579,8276.253957967188,1,1,0,0,0,0,3518490.1988202212,3258.911075171067,4768067.082609141,13269.97920399866,1130954.3072970302,2039948.1753647372,92869.47608460161,69559.71072880487,4085545.1345664924,2964464.728392816,4223139.337750599,13217.515109256085,0.3541415270025605,383.0699256757727,548.0725363229783,76.82037783713,BENIGN
192.168.10.8-172.16.0.5-5507-22-6,192.168.10.8,5507,172.16.0.5,6,3/7/2017 12:08:24,22,87244236,11,28,17559.385941338547,21305.5451423526,1122.4032545615821,91.98941246547541,462.0570094505297,221.19193471954213,325.8670168372396,89.65929456089818,105.00985618184677,61.578611245654166,730009.1488959782,17576.78201915648,1,1,0,0,1,0,3223102.8409394887,744501.0815574965,6009990.617633452,72117.96388595781,1424604.0500316636,2823837.735291036,268244.06146199186,84707.00208723945,4379135.940285374,616337.1544573258,6069268.696719599,18864.652326586573,1.9587550794907678,646.1697746408665,587.8511996823133,595.3335237950357,BENIGN
192.168.10.50-172.16.0.1-35645-8080-6,192.168.10.50,35645,172.16.0.1,6,3/7/2017 14:07:15,8080,42476240,9,24,43040.70019683737,56838.038877296094,548.118694272148,68.29420490024262,572.0444534216894,477.2264919704432,1155.5505738369209,1.6689401770856205,50.64942695457539,131.09263858103353,39826.86193718976,3023.442979410285,1,1,1,0,1,0,3509053.193117582,247283.43577393764,5365648.160700154,61604.7055666748,1387338.6786728003,929720.6568499258,5113046.982953315,20319.749395782783,4040300.4048532667,1609170.518668375,3907315.029683497,63429.424735325665,4.1726323459237635,681.0556847092104,49.58631271591124,524.0069112041185,BENIGN
192.168.10.5-205.174.165.73-8625-22-17,192.168.10.5,8625,205.174.165.73,17,3/7/2017 11:03:15,22,81716102,4,19,33303.97894296553,65805.23605693741,263.46885546419395,1.2664971559499194,102.90884804818562,5.6753015660964685,744.6193987840734,34.67051276788514,387.91713183552264,411.2534363596347,259246.96152629668,18593.47154458262,0,0,0,0,1,0,1359902.9751067688,191615.9673694442,7123232.4820049545,57665.1674714184,385350.1564319267,1365593.3330382823,3601238.955217533,49961.00057613833,2834430.6411922495,1103063.3335704352,2551160.810390781,10290.49150218696,2.8695615259602825,722.7783733258665,171.3033173649383,381.61866368298513,BENIGN
192.168.10.50-205.174.165.68-26122-443-6,192.168.10.50,26122,205.174.165.68,6,3/7/2017 8:15:02,443,115089715,3,35,40155.774322877696,71402.08016385572,983.5549416322555,22.45153138175756,186.19738751793238,457.9273824404475,479.90270634656343,82.59969955525328,428.65197196309356,59.7004648374056,673325.7167185917,2633.607454353698,0,0,0,0,1,0,4330161.149885762,2320582.438517656,3106977.7404741137,8638.552243330621,2283730.8797228774,1106758.0774576475,2915950.906560326,78450.72172873415,3697879.9336670903,727751.9806607072,3682736.276961187,97185.77451509287,4.988935581319528,775.8859559552551,549.3475025544499,409.9194319573168,BENIGN
192.168.10.25-172.16.0.1-16293-25-17,192.168.10.25,16293,172.16.0.1,17,3/7/2017 10:00:59,25,112685715,45,0,47549.51310717216,146.20405355777467,985.9557752639967,84.90059877789218,545.4112792807293,51.97450967577982,794.7217335900187,23.816759452086565,369.0216576374232,29.947537826594818,996959.2701075485,35582.62373500514,0,0,0,1,1,0,3504234.548493398,1117475.9222222422,9745547.901682511,8490.241751648953,477885.02668692777,400541.5507528709,8199628.91894216,7483.048432987749,2839103.6414460414,1304948.6353049558,9642182.747327408,23677.17347418965,1.3049546946180501,315.0089154097583,600.6126164996214,525.5442047411566,BENIGN
192.168.10.12-172.16.0.1-62860-443-6,192.168.10.12,62860,172.16.0.1,6,3/7/2017 13:28:17,443,104681369,50,37,5448.641685921901,10565.775010269119,674.3501216104826,31.40332878121178,90.55255280392919,179.14372296867788,1155.5051230747576,45.19170769177951,347.5099462923105,426.2410928305743,90420.88804852488,40379.845234027074,0,0,0,0,0,0,456064.51895674306,744656.3683837652,3557427.555042837,51345.96753787295,3385916.884945359,780500.3781636717,9906766.204079071,3108.2093358759553,2021961.1322358733,1356603.5082031882,7480784.472087092,24985.262822155106,2.310216244381195,803.8967534438501,104.84477945484177,8.967692377059745,BENIGN
192.168.10.25-205.174.165.68-46000-80-6,192.168.10.25,46000,205.174.165.68,6,3/7/2017 11:08:12,80,4560522,8714,4,1090.0091369306365,6447.203604690976,1353.744122899922,44.343132383598885,96.59366174775339,452.53898519007646,1244.034265826127,33.15498912522767,32.02223931782311,230.49746100097036,49710276.5910792,162116.4898115357,1,1,0,0,1,0,864036.0591539459,644148.31791008,1871511.1371116166,27985.455428072382,4417118.99446813,103948.33119451774,6191765.4884589575,24578.477924524545,1475525.8149985822,1235976.6188884953,5506886.652039805,6097.906893284277,1.3988799371948568,137.2360171320648,149.59335499993998,663.4893871687237,DDoS
192.168.10.50-205.174.165.68-60837-80-17,192.168.10.50,60837,205.174.165.68,17,3/7/2017 13:30:34,80,36297263,136,1,15943.878366468978,21902.018807309454,1343.6471724214705,77.85382813284744,43.94342270858889,495.76566171528543,794.1484379481475,76.6842168450273,749.7043101085095,486.9899308667511,100134.33730495757,32843.22106881171,0,0,0,1,1,0,1774023.1728257993,2517666.756917728,8452209.023662807,17610.036757999005,2962597.5459070634,2418630.676078165,6976265.6359958,91398.00041285343,141032.84863579535,2101682.410054255,9475587.350700151,56360.64867831937,2.815544454320092,188.2336649052563,741.0046578034824,661.2197699233202,Web Attack - XSS
